id,SPLIT
6367769-0,0
6483543-9,1
6483596-8,4
6484370-9,2
6254167-3,0
6341296-9,4
6341793-6,4
6345417-3,1
6345184-3,2
6344999-5,1
6344994-6,1
6346248-0,2
6345746-3,0
6349073-X,4
6343300-0,2
6342925-6,4
6375234-X,4
6375443-X,2
6375710-X,1
6375856-6,2
6376132-8,2
6376154-7,2
6376184-5,4
6273683-1,2
6274535-3,3
6306031-9,3
6274193-8,2
6274261-0,2
6274259-2,2
6380061-3,2
6380752-4,1
6381499-0,3
6381508-9,3
6306809-1,3
6306810-8,0
6306653-5,1
6068963-9,1
6063603-7,2
6063837-1,0
6063784-5,2
6063965-0,3
6072592-0,2
6072591-9,2
6067610-X,1
6067603-2,4
6067522-1,4
6067262-9,1
6067201-0,1
6068082-1,3
6067858-4,3
6066659-0,3
6066665-6,2
6066676-0,3
6064337-5,1
6064352-1,2
6064403-4,3
6064882-2,4
6144984-2,1
6144423-1,4
6145386-5,0
6146758-5,4
6146757-3,3
6383155-1,3
6382840-5,3
6382818-1,1
6382855-7,0
6358146-7,4
6358946-3,0
6371882-1,4
6371725-6,1
6475557-X,3
6480468-X,1
6478342-8,0
6479963-9,3
6477776-5,3
6476758-7,0
6466015-7,0
6475631-8,1
6475417-4,3
5943361-4,3
5944640-7,1
5944643-2,2
5944644-4,0
5944450-0,1
5942677-5,3
5939423-8,2
5940928-4,2
5954152-2,4
5952681-9,0
5940433-5,1
5940577-8,0
5953909-1,3
5951558-2,3
5949933-5,2
5948010-7,3
5948394-X,0
5959989-1,2
5960037-8,0
5959579-0,3
5959536-4,2
5959529-7,3
6059745-2,1
6059049-8,4
6059122-4,1
6059162-5,3
6059309-0,0
6056945-2,3
6056677-0,0
6056123-7,4
6057389-X,2
6057025-2,4
6054681-X,2
6054503-7,3
6054639-0,2
6054637-7,4
6054157-X,3
6053948-9,2
6054042-3,1
6055748-2,2
6055812-8,0
6055439-8,1
6055611-7,1
6055612-9,2
6055262-4,3
6055255-7,4
6055291-0,2
6055345-9,1
6055346-0,0
6055411-8,0
6055160-6,1
6051851-1,2
6052118-8,2
6052537-X,0
6052582-4,2
6052393-X,3
6051408-2,4
6051344-1,4
6051368-4,1
6051661-5,3
6051777-3,1
6047890-7,4
6048650-3,2
6048630-8,2
6048858-7,1
6048852-6,1
6114984-7,1
6115852-7,1
6115426-8,2
6121785-2,2
6121589-0,4
6122862-2,3
6127470-5,0
6124733-4,0
6120302-0,3
6120281-6,0
6120231-2,1
6120949-1,0
6120450-5,0
6120673-5,2
6121237-X,2
6121070-9,3
6121055-2,4
6121150-8,2
6125714-7,0
6125886-4,3
6133127-7,0
6061426-6,3
6058569-X,3
6058099-5,0
6058097-1,4
6058225-8,4
6058122-8,3
6059554-4,0
6132245-7,1
6132258-5,0
6131848-3,4
6135671-5,2
6135548-5,0
6133791-2,4
6133854-1,4
6133988-1,3
6061045-1,3
6060160-6,4
6060150-3,4
6060054-6,3
6060501-X,0
6060494-5,2
6060435-0,3
6053069-5,1
6053012-9,1
6053121-4,4
6049966-7,2
6049956-4,3
6050016-7,0
6050011-8,3
6050008-8,2
6050006-4,0
6050089-1,0
6050264-6,3
6050262-2,4
6099029-X,1
6099374-8,4
6099304-9,0
6137241-1,3
6137240-X,1
6135998-7,1
6138059-6,1
6138034-1,2
6138023-7,2
6138020-1,3
6138030-4,1
6138115-2,1
6138114-0,4
6138112-7,3
6138117-6,1
6138160-7,1
6138163-2,3
6138164-4,3
6138544-7,0
6138683-0,3
6127633-9,1
6131687-3,2
6141923-5,1
6129551-9,4
6129494-0,2
6128167-8,1
6128166-6,3
6129726-9,2
6129881-0,4
6126487-4,1
6114415-7,3
6111879-X,0
6106277-9,4
6105383-2,1
6105560-0,4
6105288-7,4
6096884-4,2
5989617-0,0
5991132-5,1
6000190-3,1
5997340-1,1
5958262-5,4
5958588-5,4
5958429-6,1
5957385-4,2
6125470-2,4
6113824-X,2
6003705-4,4
6003869-2,3
6008260-0,4
6008261-2,1
6008429-5,1
4860911-X,0
4861207-2,4
4864164-8,0
4865302-3,3
4871593-5,3
4871297-9,1
4661461-6,1
4661378-7,2
4661644-5,4
4661959-0,0
4662392-8,2
4662736-7,4
4659346-4,3
4659202-1,1
4661197-1,0
4660902-8,3
4660897-7,1
4660896-5,3
4673014-4,1
4672445-6,0
4672488-2,2
4667795-3,4
4667788-6,3
4667474-2,2
4668309-4,2
4668810-3,0
4668847-4,0
4660864-3,3
4660815-1,0
4660775-3,1
4660782-0,4
4660776-5,4
4660784-4,1
4660762-5,0
4660761-3,1
4660684-X,2
4657817-8,4
4657530-7,4
4659149-0,0
4659122-2,3
4885702-5,2
4787440-6,4
4786784-1,3
4786799-3,3
4786691-4,3
4866646-1,2
4866644-8,2
4789947-4,0
4789950-4,0
4789949-8,0
4789416-1,0
4789169-7,2
4788917-X,4
4791821-4,0
4791822-6,0
4866929-5,1
4869301-7,2
4869300-5,0
4869302-9,0
4869320-0,1
4869162-6,3
4772837-0,4
4772838-2,0
4770187-X,2
4770605-7,3
4770604-5,4
4770606-9,4
4770608-2,2
4770609-4,4
4770577-5,0
4771294-8,1
4773933-4,4
4758882-X,4
4759218-0,0
4756849-9,4
4757363-7,4
4753636-2,4
4753586-1,4
4754247-5,3
4753255-8,0
4752947-4,2
4752137-5,3
4798633-6,4
4801366-0,3
4802535-6,0
4801763-3,1
4803374-2,3
4803375-4,1
4803694-1,2
4806585-5,2
4806593-4,4
4806360-1,2
4805828-1,4
4805829-3,1
4807472-9,2
4807471-7,4
4807226-3,3
4807078-1,0
4727606-4,3
4740334-4,3
4736883-5,0
4738462-2,0
4738461-0,1
4738378-1,0
4742685-6,4
4742686-8,3
4742688-1,0
4748188-7,4
4748190-5,0
4747930-9,3
4706903-2,4
4706902-0,3
4706900-7,0
4706899-3,1
4706911-1,2
4706909-3,3
4703758-7,4
4626941-8,0
4626944-3,4
4627839-1,3
4863202-6,0
4863205-1,2
4863204-X,0
4863210-5,4
4863208-7,3
4863212-9,3
4851052-6,3
4851302-6,3
4853171-7,3
4853544-2,1
4854072-0,1
4853914-2,4
4860569-X,3
4797221-5,0
4705406-9,4
4707571-6,2
4707256-6,3
4706307-2,2
4710002-3,4
4856021-8,3
6269184-7,0
6269202-6,0
6269203-8,4
6269204-X,0
6269205-1,1
6303023-0,4
6303025-4,2
6267554-4,4
6267555-6,0
6267580-5,0
6301376-0,1
6267505-2,2
6299686-9,1
6299825-X,3
6268283-3,3
6270598-X,4
6270714-X,2
6305099-3,0
6271266-0,1
6271267-2,3
6304779-3,4
6269463-3,4
6269795-9,3
6269794-7,4
6269797-2,3
6269796-0,2
6269890-4,3
6271784-5,4
6305320-1,0
6304078-X,1
6303934-6,0
6304609-X,0
6569485-9,0
6568414-1,2
6570225-8,4
6571579-9,4
6568583-3,2
6568524-9,4
6567396-6,0
6567693-4,0
6567650-8,0
6567642-9,0
6571302-8,3
6577007-1,2
6576967-2,2
6576726-0,0
6262818-2,0
6296115-6,1
6296288-5,2
6264197-3,0
6264229-2,1
6265763-1,4
6299269-0,0
6299389-0,1
6299388-9,1
6265138-5,0
6265219-6,4
6266848-6,0
6298438-3,3
6298021-X,0
6266278-7,4
6265970-8,2
6297770-7,2
6266934-0,1
6267176-5,2
6300248-5,3
6269049-0,2
6269180-X,4
6262422-6,4
6293053-X,0
6293109-1,2
6293111-X,3
6293110-8,1
6259556-9,0
6261985-4,1
6262129-5,4
6262140-4,4
6262142-8,1
6262090-3,4
6262248-3,3
6263200-4,0
6295235-X,0
6294783-6,1
6260643-X,1
6292471-3,4
6292356-2,1
6259856-2,2
6291473-0,0
6615459-9,4
6616190-6,3
6616828-3,1
6617083-0,2
6616851-9,3
6616955-0,1
6616924-0,2
6613104-X,3
6613236-6,4
6613234-2,2
6613226-3,2
6613135-X,2
6613508-5,3
6614121-6,4
6618115-6,4
6614804-8,1
6614832-2,0
6614907-8,4
6614691-8,1
6614702-X,2
6614721-3,1
6618759-1,1
6555197-4,2
6554959-7,3
6554169-3,3
6553873-0,2
6577541-4,3
6577325-7,2
6574650-0,1
6574123-5,0
6575851-8,4
6575152-8,3
6580314-X,4
6580672-6,3
6580610-6,2
6580851-8,1
6581169-X,1
6581688-6,2
6581695-3,0
6581680-1,4
6581683-7,0
6581684-9,2
6581685-0,1
6581686-2,2
6581697-7,0
6578752-4,4
6579281-4,1
6579642-3,3
6579593-4,4
6579656-3,4
6579528-4,2
6579840-9,3
6579877-X,0
6579874-4,4
6656916-9,0
6659090-8,2
6579931-2,2
6591081-8,0
6590771-0,0
6594116-1,0
6594082-9,2
6594349-4,3
6594871-0,2
6595012-6,1
6594778-9,4
6595407-0,1
6595493-8,1
6595197-1,0
6605090-3,0
6604837-X,2
6604841-1,3
6604928-3,1
6602710-4,2
6600909-4,2
6601919-3,0
6601947-8,2
6602231-9,3
6607260-7,0
6607306-6,4
6608441-9,1
6607941-5,4
6607875-6,3
6607909-9,0
6608158-0,0
6609649-9,2
6610445-7,4
6610832-7,0
6609991-1,1
6610208-2,4
6611143-6,4
6611106-0,2
6611923-7,2
6612276-0,3
6612351-0,2
6613276-7,0
6557304-6,0
6557486-6,0
6557040-6,0
6585826-0,1
6585565-6,3
6582281-1,0
6583372-1,4
6657933-5,4
6652300-2,1
6652298-7,1
6652360-9,3
6625926-X,0
6626030-7,0
6624016-X,1
6537554-5,3
6537556-9,4
6538214-7,2
6537954-3,2
6542765-9,4
6542764-7,1
6542767-2,1
6542766-0,2
6542763-5,3
6542762-3,3
6542747-7,1
6542793-3,0
6542628-9,3
6542624-1,4
6542625-3,3
6542626-5,1
6542627-7,3
6542623-X,0
6542618-6,1
6542617-4,4
6542616-2,1
6542694-0,2
6542705-2,0
6542664-2,4
6542662-9,3
6542663-0,0
6542661-7,1
6542683-6,3
6542684-8,0
6542886-0,2
6541665-8,1
6547711-X,1
6547703-0,2
6547189-6,2
6547065-9,4
6546975-6,4
6546694-6,1
6535873-X,3
6535892-3,0
6535997-7,1
6535342-7,2
6535381-6,3
6535376-2,4
6535190-8,4
6536705-6,2
6536621-X,0
6536601-4,0
6587465-4,4
6587261-8,1
6423818-2,0
6424012-1,3
6425531-4,3
6427886-3,0
6429541-2,3
6430101-8,4
6430017-7,2
6427315-X,4
6428585-4,1
6428102-9,4
6429826-X,0
6429758-7,1
6530212-2,1
6525750-2,2
6521682-4,4
6521491-6,2
6521868-9,2
6522052-5,2
6522056-2,1
6406697-9,2
6407589-1,3
6411583-4,3
6411582-2,1
6411584-6,2
6411585-8,0
6411587-1,0
6412134-0,4
6420078-3,1
6417113-5,2
6433040-1,4
6433678-1,1
6445286-7,3
6431190-7,3
6432012-0,0
6435072-6,3
6434962-8,3
6435039-8,2
6435567-5,0
6436082-5,3
6436797-9,1
6437060-2,0
6438106-8,0
6437986-X,3
6423497-4,3
6424293-4,4
6424405-2,1
6392447-1,1
6391543-2,1
6390538-2,3
6405720-5,2
6404986-5,0
6403587-2,2
6402137-4,2
6460913-6,3
6448450-6,1
6448426-9,0
6448068-5,1
6452580-2,0
6452812-0,2
6451354-6,0
6451353-4,3
6451039-6,3
6449936-0,1
6453502-0,1
6453477-4,2
6453483-X,4
6453484-1,3
6453468-3,4
6454072-3,0
6453912-1,4
6547542-0,4
6547543-2,0
6547544-4,3
6547552-3,2
6547558-4,4
6547560-2,2
6547566-3,3
6547568-7,2
6547569-9,4
6547570-5,1
6547571-7,1
6547572-9,0
6547575-4,1
6547576-6,3
6547577-8,4
6547578-X,1
6547579-1,4
6547580-8,2
6547581-X,1
6552959-4,1
6553051-5,0
6552099-4,4
6552228-2,3
6552277-4,2
6551798-8,1
6551860-X,1
6543382-7,0
6543906-X,3
6550586-6,1
6550999-2,3
6550236-9,3
6550230-8,3
6550020-6,1
6550122-4,3
6550355-7,3
6550367-3,3
6542137-7,1
6540550-5,4
6539638-4,3
6539835-8,4
6522619-4,0
6523857-7,4
6523863-2,0
6524258-8,0
6521295-4,1
6521054-2,1
6518136-8,2
6517962-9,2
6517815-6,3
6516779-9,4
6520778-0,4
6519573-8,1
6519572-6,0
6519610-0,0
6519779-8,1
6518801-2,2
6505624-3,4
6506193-4,3
6497854-4,0
6499003-5,1
6499077-1,0
6489703-5,3
6489705-9,1
6489780-1,4
6413061-5,3
6413447-9,4
6413446-7,2
6413580-1,2
6491132-5,3
6490883-6,2
6412423-X,2
6412750-6,1
6408415-7,0
6408999-9,0
6409675-9,1
6416464-8,2
6417802-2,1
6414542-0,3
6416203-0,4
6415922-X,0
6415793-1,3
6397094-3,0
6397301-7,4
6397635-6,3
6396067-4,0
6395936-9,1
6395225-2,1
6395224-0,3
6393536-8,2
6392180-6,2
6590320-7,1
6529471-1,0
6530333-4,3
6533938-X,1
6533241-8,3
6533529-0,3
6533531-9,2
6535080-0,1
6534286-4,2
6534627-8,1
6534554-6,3
6534556-X,4
6534557-1,4
6532070-9,3
6531923-5,2
6531536-5,4
6532947-4,4
6532361-1,1
6532360-X,0
6532336-2,2
6532274-5,0
6532126-0,0
6589350-0,1
6589092-1,0
6709457-4,1
6709675-5,1
6717326-9,2
6717395-6,1
6717062-9,1
6702460-X,2
6701995-3,2
6701505-0,2
6701504-9,1
6709155-7,4
6708602-4,3
6715422-3,0
6715907-X,3
6715362-X,1
6715080-8,3
6703811-2,2
6704084-7,0
6703373-X,2
6702664-6,1
6702665-8,2
6703077-3,3
6754805-2,2
6754809-X,3
6754939-2,3
6754960-4,0
6755503-1,2
6755488-8,3
6752388-4,2
6752456-7,4
6753031-0,1
6753030-9,3
6753494-0,4
6753521-0,4
6751369-4,3
6751546-2,2
6751547-4,3
6751685-6,4
6751706-0,3
6751713-8,3
6782816-X,4
6782522-1,1
6782557-9,0
6781733-9,1
6754002-0,2
6750450-3,0
6751005-7,1
6751160-9,2
6751455-9,3
6751461-4,1
6781444-X,1
6766394-7,1
6766190-0,0
6765601-4,3
6763380-8,0
6763248-7,2
6763143-3,2
6762780-X,1
6762597-6,0
6762497-1,3
6764058-7,3
6764043-5,2
6763999-4,3
6760660-7,3
6762208-X,4
6762041-9,0
6761996-6,3
6762288-1,4
6762269-8,0
6761846-8,0
6759022-8,0
6759076-9,3
6759079-4,4
6759293-8,2
6759790-5,2
6756521-X,0
6756979-6,2
6757607-6,1
6779198-6,4
6779029-4,0
6778839-7,0
6776208-7,2
6775795-2,1
6772823-5,4
6771851-3,1
6771123-7,0
6773959-5,3
6771274-7,1
6769710-5,0
6770063-7,0
6769308-9,4
6674486-6,2
6674527-6,2
6676057-4,4
6676169-5,2
6662880-9,0
6673024-1,3
6673003-4,0
6673745-0,4
6674068-6,2
6668640-7,2
6668318-X,3
6669310-1,1
6669047-9,4
6668902-3,1
6670327-1,0
6679999-9,1
6679608-9,0
6679573-4,3
6670913-9,0
6671412-0,4
6671545-9,0
6672381-X,3
6672079-8,3
6681292-5,4
6680826-4,0
6692503-4,3
6691873-0,0
6689691-2,3
6689763-2,0
6707929-X,0
6706945-1,1
6690249-X,2
6711366-1,4
6711337-5,2
6710486-5,4
6713532-8,1
6714093-X,4
6790276-8,0
6784453-X,0
6784850-2,1
6784985-4,0
6784901-5,2
6784513-3,1
6784650-3,3
6785521-9,0
6785516-5,4
6785177-5,4
6785209-4,4
6790172-6,0
6783338-2,2
6783409-0,4
6783410-7,4
6786392-7,1
6786118-7,1
6786148-5,0
6786059-5,2
6786947-X,2
6786948-1,2
6814732-9,3
6809295-8,2
6803608-9,2
6803780-0,0
6768339-2,2
6766655-1,3
6665745-1,1
6767051-3,1
6766898-7,1
6767188-9,3
6767411-0,4
6844455-1,1
6844450-2,2
6818748-8,4
6665275-7,1
6667655-2,3
6667098-1,1
6663186-4,4
6793773-4,3
6793735-7,1
6705790-0,4
6795779-8,4
6796018-4,3
6794771-7,4
6794542-1,3
6794585-8,0
6791187-4,1
6791220-X,2
6512176-0,0
6506548-8,1
6506363-5,0
6504927-6,1
6504812-X,0
6640086-7,0
6640735-3,4
6640736-5,1
6641657-4,0
6641343-0,2
6641962-1,2
6641963-3,4
6641961-X,1
6641966-9,2
6641964-5,3
6641965-7,0
6642088-3,1
6642706-X,2
6642927-6,3
6642928-8,3
6642929-X,4
6642930-6,4
6643626-7,4
6643251-8,0
6643450-5,1
6638210-5,3
6638879-5,4
6639349-0,1
6639250-2,4
6639291-5,4
6639486-0,2
6639561-0,1
6635571-8,3
6635639-6,4
6636316-8,4
6636344-2,3
6636732-4,4
6636965-7,1
6738020-4,2
6738027-7,0
6741606-4,4
6741561-7,0
6741643-X,0
6740563-4,3
6740564-6,1
6740568-3,2
6740544-0,2
6740640-8,0
6740212-5,1
6740251-4,4
6740319-2,3
6687955-X,4
6688232-3,0
6688231-1,4
6684745-9,0
6684828-3,4
6694495-0,1
6694546-3,2
6694660-2,1
6699856-1,0
6699765-8,2
6699533-7,2
6722755-3,2
6732892-5,3
6733377-2,4
6743633-X,3
6742066-X,1
6745109-2,2
6745141-9,2
6745142-0,1
6745623-X,1
6745827-6,3
6729827-8,0
6729930-2,0
6730431-6,4
6731351-3,3
6721521-2,4
6723780-9,1
6724024-4,4
6728598-9,3
6725527-9,1
6725487-0,3
6724856-2,1
6620514-3,2
6620749-X,0
6619359-X,4
6627638-5,2
6631149-0,1
6634907-1,2
6634885-5,0
6634913-7,2
6634689-3,3
6634081-1,4
6744585-9,0
6747380-X,2
6747581-0,0
6747788-2,4
6749314-0,0
6749536-9,4
6749663-6,2
6749864-7,1
6735500-2,0
6734687-5,4
6737644-8,0
6737346-8,4
6736264-9,0
6735939-5,0
6735970-X,0
6736072-9,0
6696533-8,1
6696817-3,2
6693095-6,3
6693096-8,2
6693102-0,0
6693105-6,4
6693106-8,4
6693624-2,1
6694127-1,2
6685812-6,0
6698203-9,1
6698207-6,3
6686088-6,4
6691584-1,3
6691363-5,0
6691365-9,3
6687240-6,0
6692738-0,3
6692737-9,2
6692740-9,0
6692741-0,0
6700868-X,2
6700866-6,4
6700884-8,3
6697306-2,1
6697232-9,1
6697123-3,2
6692735-5,3
6692639-8,0
6651364-X,0
6648751-2,1
6648199-0,1
6649103-1,1
6649038-4,0
6646767-3,3
6646126-3,4
6646944-1,4
6644246-0,3
6644735-9,2
6644502-6,3
6645148-6,2
6717575-X,1
6439696-1,4
6442531-9,1
6442666-0,2
6442929-9,2
6442465-X,0
6441591-9,2
6445034-0,3
6444886-8,2
6444098-8,3
6443851-4,1
6443743-0,3
6443451-6,3
6443317-1,0
6446894-X,3
6446188-2,4
6445701-9,4
6445116-3,2
6432727-4,4
6432851-6,0
6527865-1,3
6528375-8,0
6528553-8,2
6526700-5,1
6524626-4,4
6588347-4,0
6588020-2,1
6587941-4,0
6603256-X,1
6603257-1,4
6602783-9,0
6593968-9,3
6592622-7,0
6595904-8,4
6595633-0,3
6595704-9,4
6595668-8,2
6595748-7,0
6595759-1,3
6595757-8,4
6595756-6,1
6595772-4,2
6595780-3,3
6595782-7,0
6595785-2,4
6595784-0,3
6595787-6,2
6595794-3,3
6595806-7,4
6598559-1,2
6598644-4,0
6596656-8,3
6597186-X,3
6597151-2,4
7023952-2,0
7024640-9,2
7024711-7,2
7034594-7,3
7034593-5,1
7032916-4,1
7036224-7,4
7035994-1,1
7036903-1,3
7077618-3,2
7077715-2,1
7074002-3,3
6894435-5,0
6894421-5,3
6895939-1,1
6895995-0,4
6932969-5,1
6932550-8,4
6933527-9,2
6933530-9,3
6933587-5,0
6933586-3,1
6930782-6,2
6930607-9,4
6931226-0,0
6931235-1,0
6931185-0,2
6932167-5,2
6936765-4,0
6936965-3,2
6937814-X,1
6938147-8,0
6938127-2,3
6938426-4,4
6934726-2,4
6935693-8,4
6935731-2,2
6936075-5,2
6936133-5,3
6926252-1,3
6925965-5,0
6922768-2,2
6930127-1,0
6929569-X,2
6927717-9,4
6926488-X,2
6929667-0,3
6929916-9,2
6929138-1,3
6928823-5,4
6928822-3,4
6928894-6,2
6928038-0,2
6927508-9,0
6927482-5,2
6941376-0,1
6941430-3,2
6941437-6,3
6940846-9,0
6940777-4,4
6942425-6,4
6942321-4,4
6941926-4,2
6940650-1,0
6945567-4,2
6945546-7,3
6945651-5,3
6944960-3,2
6944414-4,2
6917581-6,2
6917763-3,3
6946233-1,1
6943574-9,1
6943575-0,3
6916338-X,2
6917104-1,4
6916842-4,3
6915089-5,4
6914510-6,4
6914774-9,0
6914725-7,2
6914563-5,2
6914601-X,2
6921314-7,3
6921497-9,0
6921762-5,2
6922172-7,0
6922157-0,3
6920199-2,1
6920612-0,0
6920814-3,1
6920983-5,2
6921138-0,3
6919614-X,1
6919447-4,3
6920179-7,4
6925200-8,4
6925288-4,2
6924378-X,2
6924484-X,0
6918507-1,3
7039740-7,1
7039091-0,1
7039450-6,4
7042465-5,1
7043919-8,4
7043964-2,4
7043739-4,1
7029971-4,2
7030551-5,0
7041821-9,0
7041061-3,4
7041153-9,2
7029419-X,2
7031962-4,2
7032484-7,2
7034337-7,0
6911691-5,2
6907253-6,0
6908043-0,4
6908117-4,4
6907952-6,1
6907992-7,1
6907994-0,4
6907996-4,4
6907998-8,2
6908387-2,4
6908363-X,0
6908171-X,2
6909727-0,0
6909726-9,0
6909725-7,4
6909724-5,0
6909161-3,2
6913188-5,0
6913187-3,0
6882777-9,1
6882841-4,3
6882818-9,1
6882817-7,4
6883125-0,3
6881431-7,2
6882183-7,4
6885300-8,0
6886803-2,2
6887154-2,0
6887159-1,0
6886933-5,0
7037914-2,0
7037053-0,3
7037038-4,0
7037244-9,2
7037308-X,1
7037325-X,1
7040224-0,0
7035858-3,0
7035748-6,1
7035750-4,3
7035474-3,3
7024312-0,4
7023699-2,2
7023698-0,4
7023697-9,4
7070458-0,2
6887761-7,2
6892747-2,0
6888215-4,2
6894013-8,1
6894012-6,2
6893724-8,1
6897431-7,3
6896604-7,1
6894853-5,4
6894720-7,4
6496087-5,1
6488139-0,2
6500140-7,3
6493005-0,2
6502043-0,2
6501398-0,1
6501509-7,2
7047206-3,3
7048137-5,4
7052842-4,1
7052841-2,0
7053076-X,0
7053093-X,1
7053238-1,2
7053235-6,3
7049508-3,1
7050032-2,2
7050244-8,2
7050683-5,2
7050682-3,4
7051140-2,0
7046982-3,2
7051320-6,4
7052123-9,0
7052176-8,1
7052174-4,2
7057373-3,3
7057374-5,1
7060758-2,0
7058115-8,1
7057979-1,0
7057655-5,4
7057647-6,1
7057619-1,2
7057602-6,0
7057842-6,2
7057682-8,1
7056617-1,2
7054210-8,0
7054021-3,4
7053920-6,4
7053919-X,4
7053811-0,3
7053534-8,0
7055090-7,1
7054349-7,2
7060024-5,0
7060062-2,3
7060066-X,0
7060101-9,4
7060098-1,2
7060099-3,3
7060111-1,2
7060128-7,3
7060265-7,0
7059511-5,2
7049071-7,4
7049195-4,2
7045541-6,4
7046071-8,4
7046072-X,2
7045709-9,1
7129058-6,4
7128080-3,2
7131352-X,1
7131627-4,0
7133993-2,4
7134813-2,4
7135118-6,4
7141026-7,4
7141080-2,1
7141083-8,2
7141153-4,1
7142319-X,0
7115682-3,2
7117927-2,0
7106224-7,3
7106121-7,2
7106114-X,0
7102529-4,2
7102669-X,3
7102769-4,1
7117288-9,4
7114283-0,0
7113346-3,2
7113053-7,1
7125043-9,1
7120309-0,4
7120828-7,2
7126136-2,4
7126118-0,3
7126122-2,4
7119601-5,3
7119488-0,1
7119446-6,0
7122365-2,1
7121246-8,1
7121213-4,1
7132052-2,4
7097808-3,4
7097784-3,2
7094331-7,0
7108884-3,4
7108829-6,3
7107377-7,3
7107508-9,4
7107645-9,0
7061571-2,1
7061719-X,1
7064621-2,2
7064624-8,4
7065231-3,1
7065230-1,0
7065219-2,0
7065221-0,1
7065220-9,2
7065232-5,4
7065235-0,1
7065239-8,1
7065214-3,4
7065213-1,1
7065212-X,2
7068589-4,1
7068515-8,3
7067305-X,4
7067546-1,0
7067551-5,2
7067550-3,1
7067548-5,1
7067552-7,4
7065702-X,3
7065604-9,2
7069001-1,1
7069568-3,3
7069540-3,0
7069548-8,4
7055824-1,1
7055827-7,3
7055822-8,4
7081514-5,0
7081602-3,2
7081280-3,2
7079609-5,0
7079526-0,4
7079797-0,3
7078642-7,2
7101220-8,4
7093428-5,2
7094089-1,3
6857217-6,0
6860589-X,2
6862252-8,2
6861015-7,2
6860833-9,0
6901781-5,0
6865614-8,3
6867573-0,3
6681036-7,2
6681032-X,3
6681026-4,3
6680973-7,3
6680972-5,1
6680960-9,2
6680990-7,4
6681018-5,4
6681019-7,0
6680949-X,4
6680955-5,4
6681665-0,1
6683249-7,3
6683265-5,3
6682913-3,0
6684272-9,2
6684446-7,2
6684030-5,3
6677218-0,0
6676559-0,1
6676515-2,3
6676513-9,4
6679374-7,1
6680094-3,0
6974496-5,2
6973698-1,1
6974005-0,2
6974023-2,4
6812609-6,3
6812096-8,2
6815307-8,4
6815398-4,1
6814738-X,0
6814326-5,4
6814271-5,2
6814556-2,3
6814558-6,3
6814539-2,0
6814542-2,3
6813946-1,3
6813901-1,0
6970947-0,2
6969902-6,0
6969388-1,1
6969355-8,0
6964975-9,1
6964936-X,4
6964653-6,1
6956983-9,0
6958468-2,4
6965634-9,4
6965632-5,0
6965689-1,1
6965631-3,2
6959539-7,0
6959531-2,4
6960093-4,0
6959938-3,4
6959642-1,1
6960322-7,2
6960200-3,3
6960160-5,4
6967265-3,1
6966421-8,3
6965770-7,4
6966153-6,1
6966158-5,0
6965475-2,4
6961607-0,4
6961606-9,1
6962383-8,0
6963019-2,0
6905663-4,2
6905614-2,0
6905600-2,2
6905606-3,2
6905672-5,3
6905669-5,4
6905668-3,2
6905506-9,4
6900650-4,4
6900994-6,3
6905503-3,3
6905575-6,4
6905571-9,4
6905576-8,4
6905590-2,0
6905586-0,2
6905599-9,3
6905593-8,2
6905558-6,4
6905556-2,3
6905555-0,1
6905554-9,3
6905552-5,3
6905567-7,0
6905566-5,0
6906617-4,0
6906635-6,1
6906650-2,0
6905979-1,3
6907408-0,4
6907412-2,4
6907735-7,4
6907063-X,3
6911413-8,2
6911415-1,0
6911414-X,1
6913684-0,4
6913627-X,4
6913566-4,3
6910745-7,1
6910325-3,1
6910332-0,3
6871683-1,0
6871681-8,0
6871686-7,3
6871679-X,2
6871671-5,0
6871665-X,2
6871662-4,4
6871663-6,0
6871653-3,0
6871916-1,1
6871915-X,1
6871857-X,0
6876891-1,3
6876890-X,0
6876842-X,0
6876843-1,1
6874916-0,3
6875032-4,2
6878429-1,2
6878690-3,1
6866801-5,2
6866789-7,0
6866435-2,1
6866434-0,2
6866410-8,1
6866408-X,2
6866409-1,2
6866413-3,4
6866406-6,4
6866407-8,1
6866405-4,3
6866009-3,4
6879474-2,3
6879481-X,0
6875582-0,1
6875405-X,2
6875367-5,4
6875167-6,2
6877160-6,3
6877174-6,3
7016044-X,1
7016342-X,2
7016335-2,1
7018346-X,0
7018926-1,3
7018927-3,2
7013055-5,4
7013038-5,4
7013590-X,0
7013685-0,2
7014496-2,4
7014447-0,0
7012375-8,4
7012679-9,1
6820427-8,3
6820425-4,3
6820435-7,0
6820433-3,1
6819840-4,0
6819857-X,2
6830827-8,3
6831573-7,0
6831224-1,4
6831790-6,3
6822384-7,0
6817377-X,1
6816873-9,0
6816477-8,4
6819359-0,4
6835872-4,0
6835273-9,1
6835686-5,1
6835687-7,0
6835689-0,3
6835703-2,3
6835648-8,4
6835653-1,1
6847605-6,1
6843438-5,2
6844180-7,4
6818130-3,3
6829856-X,2
7020455-6,0
7020501-X,0
6839983-9,1
6839368-5,4
6839365-X,3
6832143-7,3
6832385-0,1
6832588-5,3
6842079-3,2
6558403-5,1
6557981-X,1
6558175-4,2
6558174-2,0
6564880-6,1
6565863-2,0
6565684-0,1
6564380-3,4
6569313-1,1
6569325-8,1
7278013-4,4
